event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end
178,2,8,2,8,compute,mb2_s8_bwd,0.003868538080000002,0.003931038080000002,0,8,compute,mb2_s8_bwd,0.003868538080000002,0.003931038080000002
179,1,7,1,7,compute,mb3_s7_bwd,0.003868538080000002,0.003931038080000002,0,7,compute,mb3_s7_bwd,0.003868538080000002,0.003931038080000002
180,2,10,2,9,comm,gradient,0.003931038080000002,0.0040149241600000015,8388608,10,comm,gradient,0.003931038080000002,0.0040149241600000015
181,2,9,2,8,comm,gradient,0.003931038080000002,0.0040149241600000015,8388608,9,comm,gradient,0.003931038080000002,0.0040149241600000015
182,2,8,1,7,comm,gradient,0.003931038080000002,0.0040149241600000015,8388608,8,comm,gradient,0.003931038080000002,0.0040149241600000015
183,1,7,1,6,comm,gradient,0.003931038080000002,0.0040149241600000015,8388608,7,comm,gradient,0.003931038080000002,0.0040149241600000015
184,2,9,2,9,compute,mb0_s9_bwd,0.0040149241600000015,0.004077424160000002,0,9,compute,mb0_s9_bwd,0.0040149241600000015,0.004077424160000002
185,2,8,2,8,compute,mb1_s8_bwd,0.0040149241600000015,0.004077424160000002,0,8,compute,mb1_s8_bwd,0.0040149241600000015,0.004077424160000002
186,1,7,1,7,compute,mb2_s7_bwd,0.0040149241600000015,0.004077424160000002,0,7,compute,mb2_s7_bwd,0.0040149241600000015,0.004077424160000002
187,1,6,1,6,compute,mb3_s6_bwd,0.0040149241600000015,0.004077424160000002,0,6,compute,mb3_s6_bwd,0.0040149241600000015,0.004077424160000002
188,2,9,2,8,comm,gradient,0.004077424160000002,0.004161310240000001,8388608,9,comm,gradient,0.004077424160000002,0.004161310240000001
189,2,8,1,7,comm,gradient,0.004077424160000002,0.004161310240000001,8388608,8,comm,gradient,0.004077424160000002,0.004161310240000001
190,1,7,1,6,comm,gradient,0.004077424160000002,0.004161310240000001,8388608,7,comm,gradient,0.004077424160000002,0.004161310240000001
191,1,6,1,5,comm,gradient,0.004077424160000002,0.004161310240000001,8388608,6,comm,gradient,0.004077424160000002,0.004161310240000001
