event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end
1092,1,4,1,6,comm,activation,0.0024038909200000003,0.0024877770000000005,8388608,4,comm,activation,0.0024038909200000003,0.0024877770000000005
1093,1,4,1,7,comm,activation,0.0024038909200000003,0.0024877770000000005,8388608,4,comm,activation,0.0024038909200000003,0.0024877770000000005
1094,2,8,2,9,comm,activation,0.0024038909200000003,0.0024877770000000005,8388608,8,comm,activation,0.0024038909200000003,0.0024877770000000005
1095,2,8,2,10,comm,activation,0.0024038909200000003,0.0024877770000000005,8388608,8,comm,activation,0.0024038909200000003,0.0024877770000000005
1096,2,8,2,11,comm,activation,0.0024038909200000003,0.0024877770000000005,8388608,8,comm,activation,0.0024038909200000003,0.0024877770000000005
1097,3,12,3,13,comm,activation,0.0024038909200000003,0.0024877770000000005,8388608,12,comm,activation,0.0024038909200000003,0.0024877770000000005
1098,3,12,3,14,comm,activation,0.0024038909200000003,0.0024877770000000005,8388608,12,comm,activation,0.0024038909200000003,0.0024877770000000005
1099,3,12,3,15,comm,activation,0.0024038909200000003,0.0024877770000000005,8388608,12,comm,activation,0.0024038909200000003,0.0024877770000000005
1100,0,0,0,0,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,0,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1101,0,1,0,1,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,1,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1102,0,2,0,2,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,2,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1103,0,3,0,3,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,3,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1104,1,4,1,4,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,4,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1105,1,5,1,5,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,5,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1106,1,6,1,6,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,6,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1107,1,7,1,7,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,7,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1108,2,8,2,8,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,8,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1109,2,9,2,9,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,9,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1110,2,10,2,10,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,10,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1111,2,11,2,11,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,11,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1112,3,12,3,12,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,12,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1113,3,13,3,13,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,13,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1114,3,14,3,14,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,14,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1115,3,15,3,15,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005,0,15,compute,mb3_L1_fwd_partial,0.0024877770000000005,0.0025034020000000005
1116,0,1,0,0,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,1,comm,activation,0.0025034020000000005,0.0025872880800000006
1117,0,2,0,0,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,2,comm,activation,0.0025034020000000005,0.0025872880800000006
1118,0,3,0,0,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,3,comm,activation,0.0025034020000000005,0.0025872880800000006
1119,1,5,1,4,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,5,comm,activation,0.0025034020000000005,0.0025872880800000006
1120,1,6,1,4,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,6,comm,activation,0.0025034020000000005,0.0025872880800000006
1121,1,7,1,4,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,7,comm,activation,0.0025034020000000005,0.0025872880800000006
1122,2,9,2,8,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,9,comm,activation,0.0025034020000000005,0.0025872880800000006
1123,2,10,2,8,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,10,comm,activation,0.0025034020000000005,0.0025872880800000006
1124,2,11,2,8,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,11,comm,activation,0.0025034020000000005,0.0025872880800000006
1125,3,13,3,12,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,13,comm,activation,0.0025034020000000005,0.0025872880800000006
1126,3,14,3,12,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,14,comm,activation,0.0025034020000000005,0.0025872880800000006
1127,3,15,3,12,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,15,comm,activation,0.0025034020000000005,0.0025872880800000006
1128,0,0,1,4,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,0,comm,activation,0.0025034020000000005,0.0025872880800000006
1129,1,4,2,8,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,4,comm,activation,0.0025034020000000005,0.0025872880800000006
1130,2,8,3,12,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,8,comm,activation,0.0025034020000000005,0.0025872880800000006
1131,3,12,0,0,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,12,comm,activation,0.0025034020000000005,0.0025872880800000006
1132,0,0,0,1,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,0,comm,activation,0.0025034020000000005,0.0025872880800000006
1133,0,0,0,2,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,0,comm,activation,0.0025034020000000005,0.0025872880800000006
1134,0,0,0,3,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,0,comm,activation,0.0025034020000000005,0.0025872880800000006
1135,1,4,1,5,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,4,comm,activation,0.0025034020000000005,0.0025872880800000006
1136,1,4,1,6,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,4,comm,activation,0.0025034020000000005,0.0025872880800000006
1137,1,4,1,7,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,4,comm,activation,0.0025034020000000005,0.0025872880800000006
1138,2,8,2,9,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,8,comm,activation,0.0025034020000000005,0.0025872880800000006
1139,2,8,2,10,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,8,comm,activation,0.0025034020000000005,0.0025872880800000006
1140,2,8,2,11,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,8,comm,activation,0.0025034020000000005,0.0025872880800000006
1141,3,12,3,13,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,12,comm,activation,0.0025034020000000005,0.0025872880800000006
1142,3,12,3,14,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,12,comm,activation,0.0025034020000000005,0.0025872880800000006
1143,3,12,3,15,comm,activation,0.0025034020000000005,0.0025872880800000006,8388608,12,comm,activation,0.0025034020000000005,0.0025872880800000006
1144,0,0,0,0,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,0,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1145,0,1,0,1,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,1,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1146,0,2,0,2,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,2,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1147,0,3,0,3,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,3,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1148,1,4,1,4,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,4,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1149,1,5,1,5,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,5,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1150,1,6,1,6,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,6,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1151,1,7,1,7,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,7,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1152,2,8,2,8,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,8,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1153,2,9,2,9,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,9,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1154,2,10,2,10,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,10,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1155,2,11,2,11,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,11,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1156,3,12,3,12,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,12,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1157,3,13,3,13,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,13,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1158,3,14,3,14,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,14,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1159,3,15,3,15,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006,0,15,compute,mb3_L2_fwd_partial,0.0025872880800000006,0.0026029130800000006
1160,0,1,0,0,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,1,comm,activation,0.0026029130800000006,0.002686799160000001
1161,0,2,0,0,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,2,comm,activation,0.0026029130800000006,0.002686799160000001
1162,0,3,0,0,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,3,comm,activation,0.0026029130800000006,0.002686799160000001
1163,1,5,1,4,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,5,comm,activation,0.0026029130800000006,0.002686799160000001
1164,1,6,1,4,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,6,comm,activation,0.0026029130800000006,0.002686799160000001
1165,1,7,1,4,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,7,comm,activation,0.0026029130800000006,0.002686799160000001
1166,2,9,2,8,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,9,comm,activation,0.0026029130800000006,0.002686799160000001
1167,2,10,2,8,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,10,comm,activation,0.0026029130800000006,0.002686799160000001
1168,2,11,2,8,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,11,comm,activation,0.0026029130800000006,0.002686799160000001
1169,3,13,3,12,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,13,comm,activation,0.0026029130800000006,0.002686799160000001
1170,3,14,3,12,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,14,comm,activation,0.0026029130800000006,0.002686799160000001
1171,3,15,3,12,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,15,comm,activation,0.0026029130800000006,0.002686799160000001
1172,0,0,1,4,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,0,comm,activation,0.0026029130800000006,0.002686799160000001
1173,1,4,2,8,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,4,comm,activation,0.0026029130800000006,0.002686799160000001
1174,2,8,3,12,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,8,comm,activation,0.0026029130800000006,0.002686799160000001
1175,3,12,0,0,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,12,comm,activation,0.0026029130800000006,0.002686799160000001
1176,0,0,0,1,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,0,comm,activation,0.0026029130800000006,0.002686799160000001
1177,0,0,0,2,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,0,comm,activation,0.0026029130800000006,0.002686799160000001
1178,0,0,0,3,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,0,comm,activation,0.0026029130800000006,0.002686799160000001
1179,1,4,1,5,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,4,comm,activation,0.0026029130800000006,0.002686799160000001
1180,1,4,1,6,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,4,comm,activation,0.0026029130800000006,0.002686799160000001
1181,1,4,1,7,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,4,comm,activation,0.0026029130800000006,0.002686799160000001
1182,2,8,2,9,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,8,comm,activation,0.0026029130800000006,0.002686799160000001
1183,2,8,2,10,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,8,comm,activation,0.0026029130800000006,0.002686799160000001
1184,2,8,2,11,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,8,comm,activation,0.0026029130800000006,0.002686799160000001
1185,3,12,3,13,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,12,comm,activation,0.0026029130800000006,0.002686799160000001
1186,3,12,3,14,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,12,comm,activation,0.0026029130800000006,0.002686799160000001
1187,3,12,3,15,comm,activation,0.0026029130800000006,0.002686799160000001,8388608,12,comm,activation,0.0026029130800000006,0.002686799160000001
1188,0,0,0,0,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,0,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1189,0,1,0,1,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,1,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1190,0,2,0,2,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,2,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1191,0,3,0,3,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,3,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1192,1,4,1,4,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,4,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1193,1,5,1,5,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,5,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1194,1,6,1,6,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,6,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1195,1,7,1,7,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,7,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1196,2,8,2,8,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,8,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1197,2,9,2,9,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,9,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1198,2,10,2,10,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,10,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1199,2,11,2,11,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,11,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1200,3,12,3,12,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,12,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1201,3,13,3,13,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,13,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1202,3,14,3,14,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,14,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1203,3,15,3,15,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001,0,15,compute,mb3_L3_fwd_partial,0.002686799160000001,0.002702424160000001
1204,0,1,0,0,comm,activation,0.002702424160000001,0.002786310240000001,8388608,1,comm,activation,0.002702424160000001,0.002786310240000001
1205,0,2,0,0,comm,activation,0.002702424160000001,0.002786310240000001,8388608,2,comm,activation,0.002702424160000001,0.002786310240000001
1206,0,3,0,0,comm,activation,0.002702424160000001,0.002786310240000001,8388608,3,comm,activation,0.002702424160000001,0.002786310240000001
1207,1,5,1,4,comm,activation,0.002702424160000001,0.002786310240000001,8388608,5,comm,activation,0.002702424160000001,0.002786310240000001
1208,1,6,1,4,comm,activation,0.002702424160000001,0.002786310240000001,8388608,6,comm,activation,0.002702424160000001,0.002786310240000001
1209,1,7,1,4,comm,activation,0.002702424160000001,0.002786310240000001,8388608,7,comm,activation,0.002702424160000001,0.002786310240000001
1210,2,9,2,8,comm,activation,0.002702424160000001,0.002786310240000001,8388608,9,comm,activation,0.002702424160000001,0.002786310240000001
1211,2,10,2,8,comm,activation,0.002702424160000001,0.002786310240000001,8388608,10,comm,activation,0.002702424160000001,0.002786310240000001
1212,2,11,2,8,comm,activation,0.002702424160000001,0.002786310240000001,8388608,11,comm,activation,0.002702424160000001,0.002786310240000001
1213,3,13,3,12,comm,activation,0.002702424160000001,0.002786310240000001,8388608,13,comm,activation,0.002702424160000001,0.002786310240000001
1214,3,14,3,12,comm,activation,0.002702424160000001,0.002786310240000001,8388608,14,comm,activation,0.002702424160000001,0.002786310240000001
1215,3,15,3,12,comm,activation,0.002702424160000001,0.002786310240000001,8388608,15,comm,activation,0.002702424160000001,0.002786310240000001
1216,0,0,1,4,comm,activation,0.002702424160000001,0.002786310240000001,8388608,0,comm,activation,0.002702424160000001,0.002786310240000001
1217,1,4,2,8,comm,activation,0.002702424160000001,0.002786310240000001,8388608,4,comm,activation,0.002702424160000001,0.002786310240000001
1218,2,8,3,12,comm,activation,0.002702424160000001,0.002786310240000001,8388608,8,comm,activation,0.002702424160000001,0.002786310240000001
1219,3,12,0,0,comm,activation,0.002702424160000001,0.002786310240000001,8388608,12,comm,activation,0.002702424160000001,0.002786310240000001
1220,0,0,0,1,comm,activation,0.002702424160000001,0.002786310240000001,8388608,0,comm,activation,0.002702424160000001,0.002786310240000001
1221,0,0,0,2,comm,activation,0.002702424160000001,0.002786310240000001,8388608,0,comm,activation,0.002702424160000001,0.002786310240000001
1222,0,0,0,3,comm,activation,0.002702424160000001,0.002786310240000001,8388608,0,comm,activation,0.002702424160000001,0.002786310240000001
1223,1,4,1,5,comm,activation,0.002702424160000001,0.002786310240000001,8388608,4,comm,activation,0.002702424160000001,0.002786310240000001
1224,1,4,1,6,comm,activation,0.002702424160000001,0.002786310240000001,8388608,4,comm,activation,0.002702424160000001,0.002786310240000001
1225,1,4,1,7,comm,activation,0.002702424160000001,0.002786310240000001,8388608,4,comm,activation,0.002702424160000001,0.002786310240000001
1226,2,8,2,9,comm,activation,0.002702424160000001,0.002786310240000001,8388608,8,comm,activation,0.002702424160000001,0.002786310240000001
1227,2,8,2,10,comm,activation,0.002702424160000001,0.002786310240000001,8388608,8,comm,activation,0.002702424160000001,0.002786310240000001
1228,2,8,2,11,comm,activation,0.002702424160000001,0.002786310240000001,8388608,8,comm,activation,0.002702424160000001,0.002786310240000001
1229,3,12,3,13,comm,activation,0.002702424160000001,0.002786310240000001,8388608,12,comm,activation,0.002702424160000001,0.002786310240000001
1230,3,12,3,14,comm,activation,0.002702424160000001,0.002786310240000001,8388608,12,comm,activation,0.002702424160000001,0.002786310240000001
1231,3,12,3,15,comm,activation,0.002702424160000001,0.002786310240000001,8388608,12,comm,activation,0.002702424160000001,0.002786310240000001
1232,0,0,0,0,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,0,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1233,0,1,0,1,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,1,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1234,0,2,0,2,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,2,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1235,0,3,0,3,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,3,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1236,1,4,1,4,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,4,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1237,1,5,1,5,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,5,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1238,1,6,1,6,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,6,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1239,1,7,1,7,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,7,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1240,2,8,2,8,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,8,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1241,2,9,2,9,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,9,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1242,2,10,2,10,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,10,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1243,2,11,2,11,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,11,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1244,3,12,3,12,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,12,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1245,3,13,3,13,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,13,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1246,3,14,3,14,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,14,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1247,3,15,3,15,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001,0,15,compute,mb3_L3_bwd_partial,0.002786310240000001,0.002801935240000001
1248,0,1,0,0,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,1,comm,gradient,0.002801935240000001,0.002885821320000001
1249,0,2,0,0,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,2,comm,gradient,0.002801935240000001,0.002885821320000001
1250,0,3,0,0,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,3,comm,gradient,0.002801935240000001,0.002885821320000001
1251,1,5,1,4,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,5,comm,gradient,0.002801935240000001,0.002885821320000001
1252,1,6,1,4,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,6,comm,gradient,0.002801935240000001,0.002885821320000001
1253,1,7,1,4,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,7,comm,gradient,0.002801935240000001,0.002885821320000001
1254,2,9,2,8,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,9,comm,gradient,0.002801935240000001,0.002885821320000001
1255,2,10,2,8,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,10,comm,gradient,0.002801935240000001,0.002885821320000001
1256,2,11,2,8,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,11,comm,gradient,0.002801935240000001,0.002885821320000001
1257,3,13,3,12,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,13,comm,gradient,0.002801935240000001,0.002885821320000001
1258,3,14,3,12,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,14,comm,gradient,0.002801935240000001,0.002885821320000001
1259,3,15,3,12,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,15,comm,gradient,0.002801935240000001,0.002885821320000001
1260,0,0,1,4,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,0,comm,gradient,0.002801935240000001,0.002885821320000001
1261,1,4,2,8,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,4,comm,gradient,0.002801935240000001,0.002885821320000001
1262,2,8,3,12,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,8,comm,gradient,0.002801935240000001,0.002885821320000001
1263,3,12,0,0,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,12,comm,gradient,0.002801935240000001,0.002885821320000001
1264,0,0,0,1,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,0,comm,gradient,0.002801935240000001,0.002885821320000001
1265,0,0,0,2,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,0,comm,gradient,0.002801935240000001,0.002885821320000001
1266,0,0,0,3,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,0,comm,gradient,0.002801935240000001,0.002885821320000001
1267,1,4,1,5,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,4,comm,gradient,0.002801935240000001,0.002885821320000001
1268,1,4,1,6,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,4,comm,gradient,0.002801935240000001,0.002885821320000001
1269,1,4,1,7,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,4,comm,gradient,0.002801935240000001,0.002885821320000001
1270,2,8,2,9,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,8,comm,gradient,0.002801935240000001,0.002885821320000001
1271,2,8,2,10,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,8,comm,gradient,0.002801935240000001,0.002885821320000001
1272,2,8,2,11,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,8,comm,gradient,0.002801935240000001,0.002885821320000001
1273,3,12,3,13,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,12,comm,gradient,0.002801935240000001,0.002885821320000001
1274,3,12,3,14,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,12,comm,gradient,0.002801935240000001,0.002885821320000001
1275,3,12,3,15,comm,gradient,0.002801935240000001,0.002885821320000001,8388608,12,comm,gradient,0.002801935240000001,0.002885821320000001
1276,0,0,0,0,compute,mb3_L2_bwd_partial,0.002885821320000001,0.002901446320000001,0,0,compute,mb3_L2_bwd_partial,0.002885821320000001,0.002901446320000001
1277,0,1,0,1,compute,mb3_L2_bwd_partial,0.002885821320000001,0.002901446320000001,0,1,compute,mb3_L2_bwd_partial,0.002885821320000001,0.002901446320000001
1278,0,2,0,2,compute,mb3_L2_bwd_partial,0.002885821320000001,0.002901446320000001,0,2,compute,mb3_L2_bwd_partial,0.002885821320000001,0.002901446320000001
